,Name,min1,index1,min2,index2,min3,index3,min4,index4,min5,index5,min6,index6,max,max_index,maxAi,maxA,maxAw,scan_number,maxA0i,maxA0,maxA0w,maxBi,maxB,maxBw,maxCi,maxC,maxCw,Int_A,Int_C,Int_N_A,Unnamed: 0
813,ASW_2021_05_13_814,-0.008339471,6628,-0.00227917,4151,-0.002323023,4142,0.004849846,2438,0.006523175,2273,0.01066641,515,0.32347459999999995,5033,5033,0.3279116971223253,3226.376,814,5033.0,0.32347459999999995,3226.376,3039,0.00959208152875587,2265.02,1693,0.01518331740045506,1616.081,81.87801477805074,5.657933072941099,90.92844323345905,
814,ASW_2021_05_13_815,-0.008270076999999999,6630,-0.002241994,4151,-0.002257831,4132,0.00490232,2438,0.006556269,2273,0.01083917,515,0.32245240000000003,5033,5033,0.3268391173586124,3226.376,815,5033.0,0.32245240000000003,3226.376,3039,0.009526069699527745,2265.02,1693,0.015095664742889647,1616.081,81.56946635058902,5.612671787005662,90.585789246949,
815,ASW_2021_05_13_816,-0.007860743,6628,-0.001958862,4151,-0.001937877,4142,0.005129062,2438,0.006813634,2273,0.01097266,523,0.3215518,5033,5033,0.3256121795785224,3226.376,816,5033.0,0.3215518,3226.376,3039,0.009420894067488264,2265.02,1693,0.015033345954285716,1616.081,81.27089821095856,5.587410061736778,90.25421872451663,
816,ASW_2021_05_13_817,-0.007919479,6628,-0.0019691,4161,-0.002025373,4132,0.005085108,2467,0.006737541999999999,2273,0.01088546,515,0.3201983,5033,5033,0.3242706551633563,3226.376,817,5033.0,0.3201983,3226.376,3039,0.00934808183903904,2265.02,1693,0.015063765383390215,1616.081,80.90301997009075,5.587932103083965,89.84567687317468,
817,ASW_2021_05_13_818,-0.008055878,6628,-0.00204445,4151,-0.002083777,4132,0.005029503,2467,0.006699708,2273,0.01095999,515,0.3188713,5033,5033,0.3230562746249495,3226.376,818,5033.0,0.3188713,3226.376,2999,0.009258798807807807,2245.735,1693,0.014943888211604096,1616.081,80.62054540015079,5.539551349593811,89.53197883143211,
818,ASW_2021_05_13_819,-0.008590069,6638,-0.0019994120000000003,4161,-0.002053376,4142,0.005078569000000001,2488,0.006341373000000001,2275,0.01090708,523,0.3151051,5033,5033,0.3194246786951957,3226.376,819,5033.0,0.3151051,3226.376,3001,0.009321705053808945,2246.699,1693,0.014888786660958903,1616.081,80.3933514027003,5.620587829996712,89.27967182867735,
819,ASW_2021_05_13_820,-0.008954854,6638,-0.0022642260000000003,4152,-0.002329813,4094,0.004769936,2448,0.006018195,2275,0.01054746,515,0.3123066,5033,5033,0.3169418812164119,3226.376,820,5033.0,0.3123066,3226.376,3001,0.00948338811725395,2246.699,1693,0.014804579414772728,1616.081,79.8274303171743,5.607014057381656,88.65119636503408,
820,ASW_2021_05_13_821,-0.008953555,6638,-0.002358145,4152,-0.002437802,4142,0.004607203,2448,0.005837952,2275,0.010418799999999999,515,0.30973490000000004,5033,5033,0.3144303564279968,3226.376,821,5033.0,0.30973490000000004,3226.376,3001,0.00930981268181818,2246.699,1693,0.014673344854545457,1616.081,79.1914304507701,5.548551903907859,87.94489592644106,
821,ASW_2021_05_13_822,-0.008784839000000001,6638,-0.002182811,4153,-0.002259078,4142,0.004673515,2419,0.005907589,2275,0.01034392,523,0.30756290000000003,5033,5033,0.31208365250503023,3226.376,822,5033.0,0.30756290000000003,3226.376,3001,0.009337226622751016,2246.699,1693,0.014594448304794519,1616.081,78.60280102921995,5.554558442353251,87.29120204917672,
822,ASW_2021_05_13_823,-0.008447208000000001,6638,-0.001957597,4161,-0.002051493,4142,0.004780286,2488,0.005988271,2275,0.01032214,515,0.3051778,5033,5033,0.3094199915870004,3226.376,823,5033.0,0.3051778,3226.376,3001,0.009087349409310764,2246.699,1693,0.014597167319318184,1616.081,77.92065210789717,5.535529925629142,86.5336514461558,
823,ASW_2021_05_13_824,-0.008364141,6638,-0.001954979,4161,-0.002074045,4142,0.004734261,2488,0.005954409,2275,0.01037599,515,0.30239970000000005,5033,5033,0.30661095242107395,3226.376,824,5033.0,0.30239970000000005,3226.376,3001,0.009013794089480049,2246.699,1693,0.014338524555681818,1616.081,77.19919294438154,5.432947822490546,85.73244542311319,
824,ASW_2021_05_13_825,-0.008607026,6638,-0.0021952770000000003,4161,-0.002260247,4142,0.004411554,2488,0.005615513000000001,2275,0.009940419,515,0.29945959999999994,5033,5033,0.30391206114533703,3226.376,825,5033.0,0.29945959999999994,3226.376,3001,0.008952183081620312,2246.699,1693,0.014285329220454543,1616.081,76.51415690939287,5.444995003395818,84.9716885778332,
825,ASW_2021_05_13_826,-0.008540915999999999,6638,-0.0021287420000000003,4153,-0.002209513,4142,0.004490773,2448,0.005669937,2275,0.01002048,515,0.29685120000000004,5033,5033,0.3012506515050302,3226.376,826,5033.0,0.29685120000000004,3226.376,3001,0.00897404044628099,2246.699,1693,0.014207017530681819,1616.081,75.85958464874523,5.376516230561997,84.24476283585153,
826,ASW_2021_05_13_827,-0.008361541,6638,-0.001916214,4161,-0.002019476,4142,0.004576350999999999,2488,0.005780971,2275,0.010177799999999999,515,0.2942537,5033,5033,0.2984389189027049,3226.376,827,5033.0,0.2942537,3226.376,3001,0.00881998219891173,2246.699,1693,0.014093487592045453,1616.081,75.14994128338931,5.2962909559949525,83.45667867629216,
827,ASW_2021_05_13_828,-0.008027191999999999,6638,-0.001609484,4153,-0.001661352,4142,0.004852026,2488,0.006002192,2275,0.01043415,515,0.2917953,5033,5033,0.29567745323138833,3226.376,828,5033.0,0.2917953,3226.376,3001,0.008727275048367594,2246.699,1693,0.013910830070454544,1616.081,74.48760603522484,5.247931041728456,82.72113186097764,
828,ASW_2021_05_13_829,-0.00754829,6638,-0.001206276,4161,-0.001352586,4142,0.005081981,2419,0.006266023000000001,2275,0.01061989,515,0.2892942,5033,5033,0.29273311072264835,3226.376,829,5033.0,0.2892942,3226.376,3001,0.008889035937899012,2246.699,1693,0.013850162344318179,1616.081,73.70987683086709,5.19472712363171,81.85743595920084,
829,ASW_2021_05_13_830,-0.006658161,6636,-0.000915073,4153,-0.0009143488,4105,0.005412986,2440,0.006029680999999999,2275,0.01074465,515,0.2825738,5035,5035,0.28552890667539266,3227.34,830,5035.0,0.2825738,3227.34,3001,0.008755936806486488,2246.699,1694,0.01331556343806818,1616.563,72.15951189518981,5.217151638463001,80.13570063834544,
830,ASW_2021_05_13_831,-0.005998553,6636,-0.0003431597,4153,-0.0004156833,4075,0.00561428,2440,0.00625945,2275,0.01065573,525,0.27627290000000004,5034,5034,0.2786226652164317,3226.858,831,5034.0,0.27627290000000004,3226.858,3001,0.008694436581834863,2246.699,1694,0.013082975039999998,1616.563,70.44308668342855,5.146036975820305,78.2295494834205,
831,ASW_2021_05_13_832,-0.005397945,6636,0.0001216462,4153,7.057829000000001e-05,4075,0.005804915,2440,0.006428185,2275,0.01081297,525,0.2700955,5035,5035,0.2719344979556182,3227.34,832,5035.0,0.2700955,3227.34,3001,0.00852036640324771,2246.699,1694,0.01280816638,1616.563,68.71015515028937,5.012666189692387,76.3050674723996,
832,ASW_2021_05_13_833,-0.004931704,6636,0.0005108246,4153,0.0004653301,4105,0.005979902,2469,0.006515303,2275,0.01066995,525,0.2635269,5035,5035,0.2649493457283125,3227.34,833,5035.0,0.2635269,3227.34,3001,0.008194895097066016,2246.699,1694,0.012632054195999998,1616.563,66.96619150213319,4.955436252778516,74.36833390585637,
833,ASW_2021_05_13_834,-0.00418052,6636,0.001211487,4153,0.001108512,4096,0.00631605,2421,0.006837535,2275,0.01106786,515,0.2572946,5035,5035,0.2579984372746677,3227.34,834,5035.0,0.2572946,3227.34,2982,0.008182006607761192,2237.539,1694,0.012326507031250005,1616.563,65.19731987696206,4.808482429102339,72.40393914625382,
834,ASW_2021_05_13_835,-0.003514362,6636,0.001700384,4153,0.001602954,4075,0.006523929,2440,0.007001121999999999,2275,0.01096924,525,0.250735,5035,5035,0.2508869744260974,3227.34,835,5035.0,0.250735,3227.34,2982,0.007985376688073396,2237.539,1694,0.012102762824,1616.563,63.364428387685614,4.759399619635877,70.36844805395539,
835,ASW_2021_05_13_836,-0.002990101,6636,0.002126126,4153,0.002029842,4086,0.00668609,2440,0.007138965,2275,0.01106036,525,0.2440501,5034,5034,0.24373927645147,3226.858,836,5034.0,0.2440501,3226.858,3001,0.007773671523693803,2246.699,1694,0.01174024186,1616.563,61.510734951821696,4.615660310608132,68.30985566121035,
836,ASW_2021_05_13_837,-0.002288352,6636,0.002694131,4153,0.00255431,4075,0.006905316999999999,2440,0.007323151999999999,2275,0.01116693,496,0.2374639,5035,5035,0.2365396240165123,3227.34,837,5035.0,0.2374639,3227.34,3001,0.007604427328440367,2246.699,1694,0.011498956342889263,1616.563,59.66095330825653,4.525196120332613,66.25560745273609,
837,ASW_2021_05_13_838,-0.001218549,6638,0.003622171,4151,0.003527377,4076,0.007770681999999998,2334,0.007952222,2276,0.01126416,496,0.2221825,5039,5039,0.2202887404837153,3229.269,838,5039.0,0.2221825,3229.269,2984,0.00687078076119403,2238.503,1698,0.009771688469662924,1618.491,56.156718474886205,4.0468567758933105,62.364030220599425,
838,ASW_2021_05_13_839,0.0002945621,6638,0.005207509,4149,0.005012076,4082,0.008195072,2315,0.008274276,2276,0.01119535,496,0.1971499,5039,5039,0.1936991297468863,3229.269,839,5039.0,0.1971499,3229.269,2984,0.006162175144312393,2238.503,1698,0.008803565476404495,1618.491,49.643510755226316,3.5809474656070734,55.1308817373319,
839,ASW_2021_05_13_840,0.002537947,6638,0.006856244,4149,0.006595657,4038,0.008572672,2315,0.008580809,2276,0.01098272,496,0.171579,5039,5039,0.16626686380634795,3229.269,840,5039.0,0.171579,3229.269,2984,0.005516505994776553,2238.503,1698,0.007803384619101124,1618.491,42.66091782366065,3.2103655620437723,47.37646430645851,
840,ASW_2021_05_13_841,0.004256447,6638,0.008062228000000001,4149,0.007684405,4009,0.008667577,2286,0.008655934,2247,0.01066235,496,0.1473442,5041,5041,0.1406458758376858,3230.233,841,5041.0,0.1473442,3230.233,2984,0.0049608232240278575,2238.503,1698,0.006942434113078242,1618.491,36.235178452291,2.8607691770034647,40.24045253032523,
841,ASW_2021_05_13_842,0.005752861,6638,0.00902226,4149,0.008628812,3942,0.008786103,2296,0.008655912,2218,0.01039702,496,0.1231732,5041,5041,0.11532261694174367,3230.233,842,5041.0,0.1231732,3230.233,2984,0.00431837196233293,2238.503,1748,0.006053482692218349,1642.598,29.946411018143355,2.540314059588851,33.25655295490939,
842,ASW_2021_05_13_843,0.00723073,6638,0.01009264,4149,0.009504214,3951,0.00894128,2286,0.008656536,2170,0.01025722,1012,0.09923992,5041,5041,0.0901729223141824,3230.233,843,5041.0,0.09923992,3230.233,2974,0.0037466682330330337,2233.682,1758,0.005087643302245251,1647.419,23.725831627117945,1.9532745586408824,26.34837862301631,
843,ASW_2021_05_13_844,0.008621839000000001,6638,0.0109981,4151,0.01036778,3951,0.009186723,2286,0.008756462,2141,0.0100469,1012,0.07650243,5047,5047,0.06636043368154403,3233.125,844,5047.0,0.07650243,3233.125,2984,0.0032067352066066056,2238.503,1758,0.004406462053144376,1647.419,17.88927940725912,1.7922703700420988,19.866680103075915,
844,ASW_2021_05_13_845,0.009757767,6638,0.01160453,4151,0.01088772,3942,0.009167129,2286,0.008657764,2112,0.009711056,1022,0.05600764,5051,5051,0.04507141989143546,3235.054,845,5051.0,0.05600764,3235.054,2915,0.0027775373411835745,2205.237,1894,0.003936007600000001,1712.9879999999996,12.598864164311939,1.622215087822144,13.991486091548564,
845,ASW_2021_05_13_846,0.01042555,6638,0.01180327,4149,0.01111659,3961,0.009025851,2286,0.008402547,2112,0.009228732,1022,0.03995708,4941,4941,0.028592200614704705,3182.021,846,4941.0,0.03995708,3182.021,2896,0.0023731255432835816,2196.076,1913,0.003615947389908258,1722.148,8.090794518725769,1.5013905738706883,8.985114650175332,
846,ASW_2021_05_13_847,0.01114188,6638,0.01199364,4149,0.01129781,3942,0.008909279,2286,0.008189993000000001,2112,0.00887213,1012,0.0281781,4922,4922,0.016448988115709117,3172.86,847,4922.0,0.0281781,3172.86,2838,0.002157744,2168.113,1923,0.003433523460909089,1726.969,4.503201365220773,1.384698236751592,5.000965043134887,
0,ASW_2021_05_24_1,-0.002639797,6636,0.011161399999999998,4153,0.01060317,3942,0.01189343,2392,0.01205264,2256,0.01328614,469,0.30553990000000003,5118,5118,0.2997422354430125,3267.356,1,,,,2926,0.009988015380645162,2210.54,2,0.0729211171740347,800.8085,95.59994520645122,,100.00000000000016,0.0
1,ASW_2021_05_24_2,-0.001644989,6636,0.01200791,4153,0.01145842,3942,0.01264902,2363,0.01271916,2256,0.014022100000000001,469,0.30707340000000005,5118,5118,0.3003715904973823,3267.356,2,,,,2926,0.00995228412286257,2210.54,2,0.0728869102909905,800.8085,95.7216537530648,,100.12731026817072,1.0
2,ASW_2021_05_24_3,-0.001016072,6636,0.01253403,4153,0.01201362,3942,0.01317333,2344,0.01328605,2275,0.014494100000000001,469,0.3083459,5120,5120,0.30108893348529997,3268.321,3,,,,2926,0.010010402478097622,2210.54,2,0.07361744940753047,800.8085,95.89179259167618,,100.30527986663066,2.0
3,ASW_2021_05_24_4,0.0002775777,6636,0.01402126,4151,0.013516499999999999,3998,0.01401618,2285,0.01408415,2275,0.01373866,457,0.35603759999999995,5101,5101,0.3472704640181086,3259.16,4,,,,2936,0.010639525901926449,2215.361,8,0.07707719728822883,803.7012,99.64882358207949,,104.23523085383032,3.0
4,ASW_2021_05_24_5,0.00122134,6636,0.01455075,4151,0.01409343,3978,0.01457113,2344,0.01471766,2256,0.01384308,467,0.3686063,5099,5099,0.35914057240643865,3258.196,5,,,,2936,0.010739791236230109,2215.361,8,0.07818975916713247,803.7012,100.62286683906277,,105.25410513757568,4.0
5,ASW_2021_05_24_6,0.001224658,6636,0.01466316,4151,0.01419867,3959,0.01476575,2325,0.01488477,2256,0.01398195,457,0.3710499,5099,5099,0.3615133797971831,3258.196,6,,,,2936,0.010772127662178705,2215.361,8,0.07913690861589773,803.7012,100.86505412881195,,105.50743926786876,5.0
6,ASW_2021_05_24_7,0.001179122,6620,0.01471003,4151,0.01422198,4007,0.01481835,2344,0.01493017,2277,0.01413861,467,0.3726071,5099,5099,0.3630924125613608,3258.196,7,,,,2936,0.010735897678893564,2215.361,8,0.07956785261878452,803.7012,101.04585268965408,,105.69655920977979,6.0
7,ASW_2021_05_24_8,-0.001032467,6636,0.01262956,4153,0.01203828,3988,0.01337974,2323,0.01346432,2275,0.01394973,467,0.3786404,5091,5091,0.37117192792831255,3254.3390000000004,8,,,,2953,0.011186819459459459,2223.557,8,0.0778232481471239,803.7012,101.94467164509899,,106.636746940541,7.0
8,ASW_2021_05_24_9,-0.004383757,6636,0.009499191,4155,0.008789646,3961,0.01158575,2325,0.01175308,2277,0.0133403,503,0.384831,5081,5081,0.3805134332837565,3249.518,9,,,,2955,0.011659589315403422,2224.521,1,0.07897147431792559,800.3264,103.56159675369592,,108.32809216579712,8.0
9,ASW_2021_05_24_10,-0.005466793,6636,0.008432628000000001,4155,0.007766527,4019,0.01113652,2325,0.01132208,2277,0.0128865,484,0.3862,5072,5072,0.3829047234941556,3245.179,10,,,,2955,0.01156441318181818,2224.521,2,0.08121269760736198,800.8085,104.00484275561355,,108.7917388770586,9.0
10,ASW_2021_05_24_11,-0.005831305,6636,0.007907359000000001,4155,0.007223741,3961,0.01090231,2325,0.01115781,2277,0.01256165,513,0.3873645,5062,5062,0.3844796997456671,3240.357,11,,,,2955,0.011598853856968214,2224.521,2,0.08010198206349206,800.8085,104.20357144237991,,108.99961419156556,10.0
11,ASW_2021_05_24_12,-0.00638237,6636,0.007247316,4153,0.006609195,3990,0.01055586,2325,0.01076585,2277,0.01237909,503,0.3881621,5062,5062,0.3859044676786145,3240.357,12,,,,2955,0.011551592702702704,2224.521,9,0.07939834631341601,804.1833,104.36312668954659,,109.16651308133166,11.0
12,ASW_2021_05_24_13,-0.006883104,6636,0.006751536,4153,0.00613964,4019,0.01034679,2354,0.010566200000000001,2277,0.01227081,513,0.3884314,5062,5062,0.3866713612855417,3240.357,13,,,,2955,0.011493586906906907,2224.521,2,0.07987914424603174,800.8085,104.45596429115551,,109.26362359892538,12.0
13,ASW_2021_05_24_14,-0.006814739,6636,0.006579897,4153,0.005993344,3990,0.010292,2325,0.01059068,2277,0.01234765,542,0.3891134,5054,5060,0.3874124482887636,3239.393,14,,,,2955,0.011590568486486487,2224.521,1,0.07900464941210375,800.3264,104.4638752764921,,109.2718986929325,13.0
14,ASW_2021_05_24_15,-0.006830404,6636,0.006439252,4153,0.00586787,4019,0.01027965,2476,0.01057664,2277,0.01229636,503,0.3894645,5052,5052,0.387829686479259,3235.536,15,,,,2955,0.011263797478937135,2224.521,2,0.08059039935738445,800.8085,104.46552135519659,,109.27362053356823,14.0
15,ASW_2021_05_24_16,-0.007023316999999999,6636,0.00627892,4155,0.005691501,4019,0.010274799999999999,2457,0.01062705,2277,0.01251872,503,0.3897739,5052,5052,0.38830437403022977,3235.536,16,,,,2955,0.011305576659411013,2224.521,2,0.08017404850620068,800.8085,104.45963560219042,,109.26746388463562,15.0
16,ASW_2021_05_24_17,-0.005099772,6636,0.007961335,4155,0.007428144,4019,0.01216289,2457,0.01263869,2277,0.01466341,511,0.3923733,5052,5052,0.38913417901813785,3235.536,17,,,,2974,0.011332054239436616,2233.682,2,0.08286615121177804,800.8085,104.40945286771557,,109.2149714544715,16.0
17,ASW_2021_05_24_18,-0.005003614,6636,0.00801455,4153,0.007490989,4019,0.01229814,2476,0.01282138,2277,0.01485878,513,0.3926177,5052,5052,0.3893165327772856,3235.536,18,,,,2955,0.011257144166558649,2224.521,2,0.08402744079365079,800.8085,104.39233271772572,,109.1970633375228,17.0
18,ASW_2021_05_24_19,-0.004813762,6636,0.008061711,4153,0.007542298,4019,0.0124512,2476,0.01292203,2277,0.01494796,513,0.3929264,5051,5051,0.38952122333507855,3235.054,19,,,,2974,0.01127307778094621,2233.682,2,0.08289074345238095,800.8085,104.31949832189905,,109.12087668734293,18.0
19,ASW_2021_05_24_20,-0.006345264000000001,6636,0.006374360999999999,4153,0.005920956,4019,0.0108841,2476,0.01144031,2277,0.0136178,542,0.3913618,5051,5051,0.38958760945912196,3235.054,20,,,,2974,0.01132854427219702,2233.682,2,0.08270432976945245,800.8085,104.35014240683873,,109.15293118786914,19.0
20,ASW_2021_05_24_21,-0.006053524,6636,0.0067540840000000005,4153,0.006288954,4019,0.01141838,2476,0.01196877,2277,0.01407629,513,0.3916557000000001,5043,5045,0.3894936576173984,3232.161,21,,,,2955,0.011274919354504214,2224.521,2,0.08356061825396825,800.8085,104.23982073712641,,109.03753188562723,20.0
21,ASW_2021_05_24_22,-0.005705654,6636,0.007144209,4153,0.006689064000000001,4038,0.01187245,2476,0.01249549,2277,0.0147364,542,0.3920611,5043,5045,0.3895245124240838,3232.161,22,,,,2974,0.01125761761075544,2233.682,2,0.0834408209798271,800.8085,104.16610631189272,,108.96042470206704,21.0
22,ASW_2021_05_24_23,-0.005749759,6636,0.007059701,4153,0.006643961,4019,0.01191849,2485,0.01252233,2277,0.01495392,542,0.3919471,5051,5051,0.3895200591208216,3235.054,23,,,,2974,0.011263485059322035,2233.682,2,0.0843539738904899,800.8085,104.11811434705048,,108.91022387325029,22.0
23,ASW_2021_05_24_24,-0.00534925,6636,0.007255096,4153,0.00682447,4019,0.01210339,2476,0.01273063,2277,0.01511236,542,0.3922232,5043,5043,0.3894859726830447,3231.197,24,,,,2955,0.01126125740764744,2224.521,2,0.08451905227665706,800.8085,103.94470694226662,,108.72883527055815,23.0
24,ASW_2021_05_24_25,-0.005233503,6636,0.007284484,4153,0.0068417140000000005,4048,0.01219388,2476,0.01283015,2277,0.01522579,542,0.3922392,5043,5043,0.389441630389851,3231.197,25,,,,2974,0.011211883503816794,2233.682,2,0.08399065293948127,800.8085,103.88833253383986,,108.66986619028856,24.0
25,ASW_2021_05_24_26,-0.004914483,6636,0.0074280280000000014,4153,0.006997315,4019,0.01234055,2476,0.01302328,2277,0.01527453,513,0.3924896,5043,5043,0.3894855892331857,3231.197,26,,,,2974,0.011187537841866494,2233.682,2,0.08347879218253967,800.8085,103.78616571411936,,108.56299707075121,25.0
26,ASW_2021_05_24_27,-0.005005667,6636,0.007361498,4153,0.006983583000000001,4019,0.01238016,2476,0.01308137,2277,0.01536095,513,0.392325,5043,5043,0.3893963561482078,3231.197,27,,,,2974,0.011185023860012964,2233.682,2,0.08357095547619048,800.8085,103.74342868279732,,108.51829303747031,26.0
27,ASW_2021_05_24_28,-0.004900618,6636,0.007417764,4153,0.007031592,4019,0.0124667,2476,0.01318236,2277,0.01554736,513,0.3921513,5043,5043,0.38914890449778494,3231.197,28,,,,2974,0.01120108965910564,2233.682,2,0.08388994079365078,800.8085,103.60798416978771,,108.37661459537762,27.0
28,ASW_2021_05_24_29,-0.004720306,6636,0.0074127490000000015,4153,0.007027891999999999,4019,0.01248489,2476,0.01323839,2277,0.01565519,513,0.3922244,5043,5043,0.38916059137454695,3231.197,29,,,,2955,0.011216988912508104,2224.521,2,0.08385000523809524,800.8085,103.45919168205505,,108.22097382862671,28.0
29,ASW_2021_05_24_30,-0.004897424,6636,0.007341339,4153,0.006973455999999999,4038,0.01250141,2476,0.01327818,2277,0.01578837,513,0.391964,5043,5043,0.38900949107249294,3231.197,30,,,,2955,0.0111765520396927,2224.521,1,0.08520224877551019,800.3264,103.39431168997172,,108.15310768922336,29.0
30,ASW_2021_05_24_31,-0.0049746370000000005,6636,0.0072077780000000015,4153,0.0068658930000000005,4019,0.01251855,2476,0.0132641,2277,0.01590216,513,0.3917139,5043,5043,0.38887275484333467,3231.197,31,,,,2955,0.011139138161373949,2224.521,2,0.08396914007936508,800.8085,103.27434371318157,,108.02761810182716,30.0
31,ASW_2021_05_24_32,-0.004746476,6636,0.007307348000000002,4153,0.007005116,4038,0.01266217,2476,0.01340474,2277,0.01589379,542,0.3915608,5043,5043,0.3885739930229561,3231.197,32,,,,2974,0.011083173400768243,2233.682,2,0.08480252008645534,800.8085,103.16180757392368,,107.9099024075195,31.0
32,ASW_2021_05_24_33,-0.004470406,6636,0.007505916999999998,4153,0.007130645,4019,0.0127566,2476,0.01355613,2277,0.01606438,513,0.3915239,5043,5043,0.3883107447680225,3231.197,33,,,,2955,0.011137948946856772,2224.521,2,0.08441792376984128,800.8085,103.0088735397459,,107.74992947673222,32.0
33,ASW_2021_05_24_34,-0.004349007,6636,0.007511836,4153,0.007150961,4038,0.01280386,2476,0.01364732,2277,0.01609468,532,0.3914425,5043,5043,0.3881820334200564,3231.197,34,,,,2974,0.011138188695262487,2233.682,2,0.08416139575931231,800.8085,102.8979603983415,,107.63391147989704,33.0
34,ASW_2021_05_24_35,-0.004017726,6636,0.00769914,4149,0.007347594,4067,0.01297022,2476,0.01381927,2277,0.0162023,513,0.39152,5043,5043,0.3880327129167672,3231.197,35,,,,2974,0.011058682016341923,2233.682,2,0.08377067781746031,800.8085,102.77395878807792,,107.50420260820671,34.0
35,ASW_2021_05_24_36,-0.003842419,6636,0.007698521,4153,0.00737983,4057,0.01308523,2476,0.01388302,2277,0.01636847,542,0.3911285,5043,5043,0.3875666832287555,3231.197,36,,,,2955,0.011017961024667929,2224.521,2,0.08386366054755043,800.8085,102.59739638678043,,107.31951379806586,35.0
36,ASW_2021_05_24_37,-0.004025518,6636,0.0076000630000000015,4153,0.00728526,4019,0.01299224,2476,0.01386471,2277,0.01636261,513,0.3909088,5043,5043,0.3874757797265405,3231.197,37,,,,2974,0.011115835774465326,2233.682,2,0.084012891984127,800.8085,102.48016559446049,,107.1968873759825,36.0
37,ASW_2021_05_24_38,-0.004171200999999999,6636,0.007524246999999999,4153,0.007162919,4038,0.01296963,2476,0.01381096,2277,0.01634937,513,0.390549,5043,5043,0.3872168386705598,3231.197,38,,,,2974,0.01110991734827145,2233.682,2,0.08456889694444446,800.8085,102.32850446596964,,107.03824593726247,37.0
38,ASW_2021_05_24_39,-0.004101256,6636,0.007491729,4153,0.007187563,4038,0.01300153,2476,0.01387958,2277,0.01649831,532,0.3901565,5041,5043,0.3868108301018929,3231.197,39,,,,2955,0.011049110251600514,2224.521,2,0.0853545164183381,800.8085,102.18053024589399,,106.883461099514,38.0
39,ASW_2021_05_24_40,-0.003727678,6636,0.007668229,4153,0.0073829540000000015,4038,0.01318621,2476,0.01407139,2277,0.01665229,513,0.3902094,5043,5043,0.3866258899810713,3231.197,40,,,,2974,0.010994025818181815,2233.682,2,0.08449956833333333,800.8085,102.05000341570214,,106.74692668005414,39.0
40,ASW_2021_05_24_41,-0.00360881,6636,0.00773885,4153,0.007418922,4019,0.013223799999999999,2476,0.01410215,2277,0.01657707,513,0.389871,5041,5041,0.3861904351711639,3230.233,41,,,,2974,0.011020082147764098,2233.682,2,0.0851211888888889,800.8085,101.88912009488311,,106.5786385911097,40.0
41,ASW_2021_05_24_42,-0.003855964,6636,0.007615246,4153,0.007290186,4057,0.01319239,2476,0.01407959,2277,0.01676085,542,0.3895746,5041,5041,0.3860618245920257,3230.233,42,,,,2974,0.010971158261859584,2233.682,2,0.08508863680115274,800.8085,101.77295869737029,,106.45713078348416,41.0
42,ASW_2021_05_24_43,-0.00372103,6636,0.007671506999999998,4153,0.007378994,4057,0.01326571,2476,0.01419798,2277,0.01678338,542,0.389414,5041,5041,0.38581682761780106,3230.233,43,,,,2974,0.010961219688804551,2233.682,1,0.08429485204610951,800.3264,101.62375720843778,,106.30106219096491,42.0
43,ASW_2021_05_24_44,-0.003791181,6636,0.007632084,4153,0.00736078,4038,0.01328936,2476,0.01423465,2277,0.01687676,503,0.3891553,5041,5041,0.38560853993072897,3230.233,44,,,,2955,0.010937277259923174,2224.521,2,0.08550187477452086,800.8085,101.5475865530382,,106.2213857275156,43.0
44,ASW_2021_05_24_45,-0.003578816,6636,0.007699974,4153,0.00741804,4038,0.01330425,2476,0.01425023,2277,0.01694416,503,0.38895,5041,5041,0.3852836810624245,3230.233,45,,,,2974,0.010943003380281693,2233.682,2,0.08522304015219842,800.8085,101.3467380933528,,106.01129307604812,44.0
45,ASW_2021_05_24_46,-0.003819537,6636,0.007528403,4153,0.0072602740000000015,4086,0.01327958,2476,0.01419122,2277,0.01695768,542,0.3885451,5041,5041,0.38507508230809495,3230.233,46,,,,2974,0.01084459229068323,2233.682,2,0.085514689221902,800.8085,101.23491257207769,,105.89432070641595,45.0
46,ASW_2021_05_24_47,-0.003851671,6636,0.007500099,4153,0.0072421119999999985,4086,0.01324244,2476,0.01419172,2277,0.01684861,513,0.388264,5041,5041,0.3848236560382602,3230.233,47,,,,2974,0.010851702077018636,2233.682,2,0.08493893535714285,800.8085,101.14024815611256,,105.79529929404995,46.0
47,ASW_2021_05_24_48,-0.003758122,6636,0.007497170999999999,4153,0.007219422,4086,0.01325976,2476,0.01420574,2277,0.01699331,513,0.3882268,5041,5041,0.3847548807857431,3230.233,48,,,,2974,0.010874027840993788,2233.682,2,0.08362357964285712,800.8085,100.98592240115968,,105.63387058755838,47.0
48,ASW_2021_05_24_49,-0.004174477,6636,0.007218923,4153,0.006980874000000001,4048,0.01310793,2476,0.01407608,2277,0.01683643,513,0.3877557,5041,5041,0.3846114202541281,3230.233,49,,,,2974,0.010916103923664116,2233.682,1,0.08399397997732427,800.3264,100.92195803226862,,105.56696221354973,48.0
49,ASW_2021_05_24_50,-0.004253692,6636,0.007141301,4153,0.006863157,4086,0.01303676,2476,0.01407771,2277,0.01686629,513,0.3874438,5041,5041,0.3843777119617399,3230.233,50,,,,2974,0.010860378940372672,2233.682,2,0.08420160706349207,800.8085,100.72474095151236,,105.36066807778387,49.0
